dist|blck|clst|klpid|name|disecode
 kolar             | bangarapete        | kyasamballi               |15072| GULPS SANGANAHALLI                                         |29190232102
 kolar             | bangarapete        | n.g. hulkur               |17118| GHPS N G HULKUR                                            |29190226507
 kolar             | bangarapete        | n.g. hulkur               |17126| GHPS VENGASANDRA                                           |29190236601
 kolar             | bangarapete        | n.g. hulkur               |17109| GLPS ANNASAGARA                                            |29190201101
 kolar             | bangarapete        | n.g. hulkur               |17121| GLPS BALIJAHALLI                                           |29190226506
 kolar             | bangarapete        | n.g. hulkur               |17120| GLPS DADENAHALLI                                           |29190226505
 kolar             | bangarapete        | n.g. hulkur               |18611| GLPS DASENAHALLI                                           |29190238402
 kolar             | bangarapete        | n.g. hulkur               |17110| GLPS GANDODA HALLI                                         |29190211301
 kolar             | bangarapete        | n.g. hulkur               |17111| GLPS GOPENAHALLI                                           |29190212401
 kolar             | bangarapete        | n.g. hulkur               |17114| GLPS JEEDAMAKANAHALLI                                      |29190215401
 kolar             | bangarapete        | n.g. hulkur               |17115| GLPS KADIREGANAKUPPA                                       |29190216801
 kolar             | bangarapete        | n.g. hulkur               |18610| GLPS KODIGEPALLI                                           |29191304501
 kolar             | bangarapete        | n.g. hulkur               |18612| GLPS LAKSHMISAGARA                                         |29190222901
 kolar             | bangarapete        | n.g. hulkur               |17119| GLPS M KOTHUR                                              |29190226504
 kolar             | bangarapete        | n.g. hulkur               |18613| GLPS MALLENAHALLI                                          |29190241001
 kolar             | bangarapete        | n.g. hulkur               |17116| GLPS MUSTOOR                                               |29190226201
 kolar             | bangarapete        | n.g. hulkur               |17122| GLPS PANTHANAHALLI                                         |29190229201
 kolar             | bangarapete        | n.g. hulkur               |17124| GLPS POOGANAHALLI                                          |29190230501
 kolar             | bangarapete        | n.g. hulkur               |17117| GLPS SEETHAMPALLI                                          |29190226202
 kolar             | bangarapete        | n.g. hulkur               |17112| GLPS SRINIVASAPURA                                         |29190214302
 kolar             | bangarapete        | n.g. hulkur               |17123| GLPS SWARNAKUPPA                                           |29190229203
 kolar             | bangarapete        | n.g. hulkur               |17125| GLPS THATHENAHALLI                                         |29190234401
 kolar             | bangarapete        | n.g. hulkur               |18614| GLPS VENKATAPURA                                           |29191313401
 kolar             | bangarapete        | n.g. hulkur               |17113| GULPS N G HULKUR                                           |29190214303
 kolar             | bangarapete        | s madamangala             |15102| GHPS HANCHALA                                              |29190213201
 kolar             | bangarapete        | s madamangala             |15106| GHPS KANIMBELE                                             |29190218101
 kolar             | bangarapete        | s madamangala             |15107| GHPS KARAMANGALA                                           |29190219001
 kolar             | bangarapete        | s madamangala             |15108| GHPS KUPPANAHALLI                                          |29190222201
 kolar             | bangarapete        | s madamangala             |15111| GHPS MAGERI                                                |29190223801
 kolar             | bangarapete        | s madamangala             |15109| GHPS S MADAMANGALA                                         |29190223101
 kolar             | bangarapete        | s madamangala             |15097| GLPS A GOLLAHALLI                                          |29190200401
 kolar             | bangarapete        | s madamangala             |15098| GLPS BYADABELE                                             |29190205401
 kolar             | bangarapete        | s madamangala             |15099| GLPS DODDA ANKANDAHALLI                                    |29190209401
 kolar             | bangarapete        | s madamangala             |16912| GLPS GANDI NAGAR                                           |29190237106
 kolar             | bangarapete        | s madamangala             |15100| GLPS GORAVANAHALLI                                         | 
 kolar             | bangarapete        | s madamangala             |15101| GLPS GUTTAHALLI (KARAMANGALA)                              |29190213002
 kolar             | bangarapete        | s madamangala             |15103| GLPS HONNENAHALLI                                          |29190213801
 kolar             | bangarapete        | s madamangala             |15104| GLPS INORAHOSAHALLI                                        |29190215001
 kolar             | bangarapete        | s madamangala             |15110| GLPS MADIGARAHALLI                                         |29190223401
 kolar             | bangarapete        | s madamangala             |15112| GLPS MUGALABELE                                            |29190226101
 kolar             | bangarapete        | s madamangala             |15113| GLPS OMBATHUGULI                                           |29190228801
 kolar             | bangarapete        | s madamangala             |15114| GLPS RAMANAYAKANAHALLI                                     |29190231201
 kolar             | bangarapete        | s madamangala             |15115| GLPS SIDDANAHALLI                                          |29190232401
 kolar             | bangarapete        | s madamangala             |16910| GLPS THYRANAHALLI                                          |29190235501
 kolar             | bangarapete        | s madamangala             |16911| GLPS YELUVAHALLI                                           |29190237101
 kolar             | bangarapete        | s madamangala             |15105| GULPS INORAHOSAHALLI                                       |29190215002
 kolar             | bangarapete        | s madamangala             |16909| GULPS SULIKUNTE                                            |29190233101
 kolar             | bangarapete        | sundarapalya              |16914| GHPS KADARIPURA                                            |29190216401
 kolar             | bangarapete        | sundarapalya              |16917| GHPS MAHADEVAPURA                                          |29190224001
 kolar             | bangarapete        | sundarapalya              |16918| GHPS NERNAHALLI                                            |29190228501
 kolar             | bangarapete        | sundarapalya              |16921| GHPS RAMASAGARA                                            |29190236102
 kolar             | bangarapete        | sundarapalya              |16923| GHPS SARVAREDDIHALLI                                       |29190232201
 kolar             | bangarapete        | sundarapalya              |16925| GHPS SUNDARAPALYA                                          |29190233201
 kolar             | bangarapete        | sundarapalya              |16924| GLPS BUDADIMITTA                                           |29190232202
 kolar             | bangarapete        | sundarapalya              |16913| GLPS GENNERAHALLI                                          |29190211701
 kolar             | bangarapete        | sundarapalya              |16915| GLPS KALLAVIHOSAHALLI                                      |29190217101
 kolar             | bangarapete        | sundarapalya              |16916| GLPS KOOLUR                                                |29190221301
 kolar             | bangarapete        | sundarapalya              |16927| GLPS KRISHNAPURA                                           | 
 kolar             | bangarapete        | sundarapalya              |16919| GLPS PAPENAHALLI                                           |29190229301
 kolar             | bangarapete        | sundarapalya              |16920| GLPS PILLAGUNDLAHALLI                                      |29190230101
 kolar             | bangarapete        | sundarapalya              |16922| GLPS RAYASANDRA                                            |29190231801
 kolar             | bangarapete        | sundarapalya              |16928| GLPS SUVARNAHALLI                                          |29190233501
 kolar             | bangarapete        | sundarapalya              |16929| GLPS THALLAPALI                                            |29190233701
 kolar             | bangarapete        | sundarapalya              |16930| GLPS VADDARAHALLI                                          |29190236101
 kolar             | bangarapete        | sundarapalya              |16926| GUHPS SUNDARAPALYA                                         |29190233202
 kolar             | bangarapete        | sundarapalya              |16931| KGBV RAMASAGARA                                            |29190231501
 kolar             | bangarapete        | t.gollahalli              |17043| GHPS BANDAMAKANAHALLI                                      |29190240401
 kolar             | bangarapete        | t.gollahalli              |17050| GHPS JAYAMANGALA                                           |29190215501
 kolar             | bangarapete        | t.gollahalli              |18606| GHPS KAMASANDRA                                            |29190239804
 kolar             | bangarapete        | t.gollahalli              |17057| GHPS NALLUR                                                |29190227601
 kolar             | bangarapete        | t.gollahalli              |17042| GLPS ANKATHATTAHALLI                                       |29190201001
 kolar             | bangarapete        | t.gollahalli              |18605| GLPS BARLI                                                 |29190240204
 kolar             | bangarapete        | t.gollahalli              |17044| GLPS BOMMANDAHALLI                                         |29190204401
 kolar             | bangarapete        | t.gollahalli              |17045| GLPS BYATARAYANAHALLI (KAMMASA                             |29190205605
 kolar             | bangarapete        | t.gollahalli              |17046| GLPS CHIGAREPURA                                           |29190206601
 kolar             | bangarapete        | t.gollahalli              |17047| GLPS CHIMALABANDAHALLI                                     |29190207201
 kolar             | bangarapete        | t.gollahalli              |17048| GLPS GORLACHINNEPALLI                                      |29190212601
 kolar             | bangarapete        | t.gollahalli              |17062| GLPS ISANRDA MITTUR                                        |29190237801
 kolar             | bangarapete        | t.gollahalli              |17049| GLPS IYYAPPALLI                                            |29190215201
 kolar             | bangarapete        | t.gollahalli              |17051| GLPS KADIRAGOWDANAKOTE                                     |29190216501
 kolar             | bangarapete        | t.gollahalli              |17052| GLPS KALLIKUPPA                                            |29190217201
 kolar             | bangarapete        | t.gollahalli              |17053| GLPS KANGANALLUR                                           |29190217901
 kolar             | bangarapete        | t.gollahalli              |17054| GLPS KOGILAHALLI                                           | 
 kolar             | bangarapete        | t.gollahalli              |17055| GLPS MADDINAYAKANAHALLI                                    |29190223301
 kolar             | bangarapete        | t.gollahalli              |17056| GLPS NAGASHETTIHALLI                                       |29190227201
 kolar             | bangarapete        | t.gollahalli              |17058| GLPS NATHA                                                 |29190227801
 kolar             | bangarapete        | t.gollahalli              |17059| GLPS PEDDAMPALLI                                           |29190229801
 kolar             | bangarapete        | t.gollahalli              |17060| GLPS REDDIHALLI                                            |29190231901
 kolar             | bangarapete        | t.gollahalli              |18603| GLPS T GOLLAHALLI                                          |29190240202
 kolar             | bangarapete        | t.gollahalli              |17061| GLPS THAMBARLAHALLI                                        |29190234001
 kolar             | bangarapete        | t.gollahalli              |18604| GLPS THIMMASANDRA                                          |29190240203
 kolar             | bangarapete        | t.gollahalli              |18602| GULPS BYATARAYANAHALLI                                     |29190205603
 kolar             | bangarapete        | yelesandra                |18652| GKLPS RAMASANDRA                                           |29190237407
 kolar             | bangarapete        | yelesandra                |17132| GLPS BUVANAHALLI                                           |29190240601
 kolar             | bangarapete        | yelesandra                |16957| GLPS CHIKKA YALESANDRA                                     |29190237406
 kolar             | bangarapete        | yelesandra                |16937| GLPS CHIKKANALLGUTTAHALLI                                  |29190206901
 kolar             | bangarapete        | yelesandra                |16940| GLPS D HOSAMANEGALU                                        |29190210502
 kolar             | bangarapete        | yelesandra                |16939| GLPS DODDERI                                               |29190210501
 kolar             | bangarapete        | yelesandra                |16941| GLPS GARUDA KEMPANAHALLI                                   |29190211501
 kolar             | bangarapete        | yelesandra                |16956| GLPS GUTTUR (R)                                            |29190237402
 kolar             | bangarapete        | yelesandra                |16968| GLPS KADERENAHALLI                                         |29190237404
 kolar             | bangarapete        | yelesandra                |16945| GLPS KOTARAMAGULLA                                         |29190221501
 kolar             | bangarapete        | yelesandra                |16948| GLPS NAGANAHALLI                                           |29190227101
 kolar             | bangarapete        | yelesandra                |15069| GLPS POOJARAHALLI                                          |29190240501
 kolar             | bangarapete        | yelesandra                |16946| GLPS THITHUBANAHALLI                                       |29190221502
 kolar             | bangarapete        | yelesandra                |16952| GLPS UPASAPURA                                             |29190235801
 kolar             | bangarapete        | yelesandra                |16955| GLPS YELESANDRA                                            |29190237401
 kolar             | k g f              | b.e.m.l nagar             |16981| GHPS (TAMIL) GOLDEN HILLS                                  |29191308701
 kolar             | k g f              | b.e.m.l nagar             |16977| GHPS (TAMIL) N T BLOCK                                     |29191309903
 kolar             | k g f              | b.e.m.l nagar             |16975| GHPS (TAMIL) S T BLOCK                                     |29191309701
 kolar             | k g f              | b.e.m.l nagar             |18661| GLPS KUNDARASANAHALLI (KAMASAM                             |29191304802
 kolar             | k g f              | b.e.m.l nagar             |16978| GLPS N T BLOCK                                             |29191309904
 kolar             | k g f              | b.e.m.l nagar             |16966| GMHPS (ENGLISH) BEML NAGAR                                 |29191308302
 kolar             | k g f              | b.e.m.l nagar             |16964| GMHPS KEB COLONY                                           |29191311413
 kolar             | k g f              | dasarahosahalli           |17127| GHPS CHINNAKOTE                                            |29191312001
 kolar             | k g f              | dasarahosahalli           |17128| GHPS DASARAHOSAHALLI                                       |29191312201
 kolar             | k g f              | dasarahosahalli           |18585| GHPS DODDA CHINNAPALLI                                     |29191302102
 kolar             | k g f              | dasarahosahalli           |18660| GHPS DODDAVALAGAMADI                                       |29191302501
 kolar             | k g f              | dasarahosahalli           |17130| GHPS DODDUR                                                |29191302603
 kolar             | k g f              | dasarahosahalli           |18587| GHPS KESARANAHALLI                                         |29191304301
 kolar             | k g f              | dasarahosahalli           |18583| GLPS AJJAPPANAHALLI                                        |29191300201
 kolar             | k g f              | dasarahosahalli           |18662| GLPS BYATARAYANAPURA                                       |29191301401
 kolar             | k g f              | dasarahosahalli           |18584| GLPS BYRAGANAHALLI                                         |29191301501
 kolar             | k g f              | dasarahosahalli           |18619| GLPS DODDURU KARAPANAHALLI                                 |29191302701
 kolar             | k g f              | dasarahosahalli           |18588| GLPS KARIMANAHALLI                                         |29191304302
 kolar             | k g f              | dasarahosahalli           |17131| GLPS KAVARANAHALLI                                         |29191304102
 kolar             | k g f              | dasarahosahalli           |16963| GLPS MALLANGURKI                                           |29191304002
 kolar             | k g f              | dasarahosahalli           |18589| GLPS SINGARAHALLI                                          |29191307101
 kolar             | k g f              | dasarahosahalli           |18628| GLPS THAMMENAHALLI                                         |29191307401
 kolar             | k g f              | gonamakanahalli           |18597| GHPS (TAMIL) MARKUPPAM VILLAGE                             |29191305608
 kolar             | k g f              | gonamakanahalli           |16965| GHPS CHAMPION REEF                                         |29191311414
 kolar             | k g f              | gonamakanahalli           |18655| GHPS CHINNAGANAHALLI                                       |29191302001
 kolar             | k g f              | gonamakanahalli           |18657| GHPS DODDAKAMBLI                                           |29191302301
 kolar             | k g f              | gonamakanahalli           |17134| GHPS GATTAMADAMANGALA                                      |29191313101
 kolar             | k g f              | gonamakanahalli           |17141| GHPS GOLLAHALLI                                            | 
 kolar             | k g f              | gonamakanahalli           |17138| GHPS GONAMAKANAHALLI                                       |29191311702
 kolar             | k g f              | gonamakanahalli           |18658| GHPS M KOTHUR                                              |29191305201
 kolar             | k g f              | gonamakanahalli           |18659| GHPS MARIKUPPAM VILLAGE                                    |29191305607
 kolar             | k g f              | gonamakanahalli           |17135| GLPS CHIKKA KALLAHALLI                                     |29191312801
 kolar             | k g f              | gonamakanahalli           |18656| GLPS DODDAKALLAHALLI                                       |29191302201
 kolar             | k g f              | gonamakanahalli           |17137| GLPS KODIGENAHALLI                                         |29190238401
 kolar             | k g f              | gonamakanahalli           |17136| GLPS LAKSHMISAGARA                                         |29191305101
 kolar             | k g f              | gonamakanahalli           |17133| GLPS THIRUMALAPALLI                                        |29191312901
 kolar             | k g f              | kalavanchi                |18638| GHPS DONIMADAGU                                            |29191302801
 kolar             | k g f              | kalavanchi                |18650| GHPS THALUR                                                |29191307301
 kolar             | k g f              | kalavanchi                |18633| GKHPS BODENAHALLI                                          |29191300901
 kolar             | k g f              | kalavanchi                |18636| GKHPS DODDA BOMPALLI                                       |29191301101
 kolar             | k g f              | kalavanchi                |18640| GKHPS KADARINATHA                                          |29191303501
 kolar             | k g f              | kalavanchi                |18641| GKHPS KALAVANCHI                                           |29191303601
 kolar             | k g f              | kalavanchi                |18646| GKHPS MUSTRAHALLI                                          |29191306001
 kolar             | k g f              | kalavanchi                |18630| GKLPS ARIMANAHALLI                                         |29191300501
 kolar             | k g f              | kalavanchi                |18634| GKLPS BADAGUTTAHALLI                                       |29191300902
 kolar             | k g f              | kalavanchi                |18631| GKLPS BANDARLAHALLI                                        |29191300601
 kolar             | k g f              | kalavanchi                |18653| GKLPS BANGARUNATHA                                         |29191313901
 kolar             | k g f              | kalavanchi                |18632| GKLPS BATHLAHALLI                                          |29191300701
 kolar             | k g f              | kalavanchi                |30122| GKLPS BATHLAYURU                                           |29191313701
 kolar             | k g f              | kalavanchi                |18637| GKLPS CHAMMANAHALLI                                        |29191301701
 kolar             | k g f              | kalavanchi                |18642| GKLPS CHIKKA KALAVANCHI                                    |29191303602
 kolar             | k g f              | kalavanchi                |18639| GKLPS GUNDARLAHALLI                                        |29191303101
 kolar             | k g f              | kalavanchi                |18643| GKLPS KEERAMANDE                                           |29191304201
 kolar             | k g f              | kalavanchi                |18645| GKLPS MITTAHALLI                                           |29191305801
 kolar             | k g f              | kalavanchi                |18647| GKLPS POLENAHALLI                                          |29191306701
 kolar             | k g f              | kalavanchi                |18648| GKLPS PURA                                                 |29191306801
 kolar             | k g f              | kalavanchi                |18651| GKLPS THANIMADAGU                                          |29191307501
 kolar             | k g f              | kalavanchi                |18644| GKPS KUNDARASANAHALLI                                      | 
 kolar             | k g f              | kalavanchi                |18635| GLPS BOGALAHALLI                                           |29191301001
 kolar             | k g f              | kalavanchi                |18649| GLPS SAKKARASANAHALLI                                      |29191307001
 kolar             | k g f              | kalavanchi                |18654| GLPS THOPPANAHALLI                                         |29191307601
 kolar             | k g f              | kamasamudra               |18573| GKHPS KETHAGANAHALLI                                       |29191304401
 kolar             | k g f              | kamasamudra               |18571| GKLPS AMBEDKAR NAGARA                                      |29191303802
 kolar             | k g f              | kamasamudra               |18565| GKLPS APPENAHALLI                                          |29191300401
 kolar             | k g f              | kamasamudra               |18567| GKLPS BOYANAHALLI                                          |29191301201
 kolar             | k g f              | kamasamudra               |18568| GKLPS BOYISONNENAHALLI                                     |29191301301
 kolar             | k g f              | kamasamudra               |30763| GKLPS CHIKKA YELACHAMANDI                                  |29191314101
 kolar             | k g f              | kamasamudra               |18578| GKLPS D PITCHAHALLI                                        |29191306602
 kolar             | k g f              | kamasamudra               |16960| GKLPS DASEGOWDANUR                                         |29191303808
 kolar             | k g f              | kamasamudra               |30764| GKLPS DIMBAL                                               |29191312701
 kolar             | k g f              | kamasamudra               |18569| GKLPS JANNAGATTA                                           |29191303401
 kolar             | k g f              | kamasamudra               |16958| GKLPS KONGARAHALL                                          |29191312602
 kolar             | k g f              | kamasamudra               |18574| GKLPS LAKKENAHALLI                                         |29191305001
 kolar             | k g f              | kamasamudra               |18575| GKLPS NADAMPALLI                                           |29191306101
 kolar             | k g f              | kamasamudra               |18576| GKLPS NALLAGUTTAHALLI                                      |29191306201
 kolar             | k g f              | kamasamudra               |18579| GKLPS THAVAREKERE                                          |29191307201
 kolar             | k g f              | kamasamudra               |18580| GKLPS UKKARAHALLI                                          |29191307701
 kolar             | k g f              | kamasamudra               |18581| GKLPS VATTIGAL                                             |29191307901
 kolar             | k g f              | kamasamudra               |18572| GKLPS VENKATAPURA                                          |29190226509
 kolar             | k g f              | kamasamudra               |18566| GLPS BODAGURKI                                             |29191300801
 kolar             | k g f              | kamasamudra               |18582| GLPS DODDA YELACHAMANDE                                    |29191308101
 kolar             | k g f              | kamasamudra               |16961| GLPS GOLLAHALLI                                            |29190212704
 kolar             | k g f              | kamasamudra               |16962| GLPS GOLLAHALLI                                            | 
 kolar             | k g f              | kamasamudra               |18570| GMHPS KAMASAMUDRAM                                         |29191303801
 kolar             | k g f              | kamasamudra               |18577| GULPS NERANATHA                                            |29191306301
 kolar             | k g f              | kgf urdu                  |17140| GUHPS (BOYS) ANDERSONPET                                   |29191310507
 kolar             | k g f              | kgf urdu                  |17139| GUHPS (GIRLS) ANDERSONPET                                  |29191310506
 kolar             | k g f              | kgf urdu                  |18586| GUHPS DODDAVALAGAMADI                                      |29191308318
 kolar             | k g f              | kgf urdu                  |16974| GUHPS OORGAMPET                                            |29191310204
 kolar             | k g f              | kgf urdu                  |16986| GUHPS ROBERTSONPET                                         |29191310501
 kolar             | k g f              | kgf urdu                  |16970| GULPS (BOYS) NANDIDOORGA                                   |29191310217
 kolar             | k g f              | kgf urdu                  |16959| GULPS KONGARAHALLI                                         |29191312603
 kolar             | k g f              | mavahalli                 |18617| GHPS CHALAGANAHALLI                                        |29191301601
 kolar             | k g f              | mavahalli                 |18620| GHPS HUNKUNDA                                              |29191303301
 kolar             | k g f              | mavahalli                 |18623| GHPS MADAMUTHANAHALLI                                      |29191305301
 kolar             | k g f              | mavahalli                 |18625| GHPS MAVAHALLI                                             |29191305703
 kolar             | k g f              | mavahalli                 |18615| GLPS ALAGANAHALLI                                          |29191300301
 kolar             | k g f              | mavahalli                 |18616| GLPS BYATARAYANAHALLI                                      |29190205604
 kolar             | k g f              | mavahalli                 |18618| GLPS DODDARAHALLI                                          |29191302401
 kolar             | k g f              | mavahalli                 |18621| GLPS KAMANDAHALLI                                          |29191303701
 kolar             | k g f              | mavahalli                 |18622| GLPS KURUBARAHALLI                                         |29191304901
 kolar             | k g f              | mavahalli                 |18624| GLPS MANCHANAHALLI                                         |29191305501
 kolar             | k g f              | mavahalli                 |18626| GLPS MITTAMALAHALLI                                        |29191305901
 kolar             | k g f              | mavahalli                 |18627| GLPS PITCHAGUNTRAHALLI                                     |29191306501
 kolar             | k g f              | mavahalli                 |18629| GLPS VADANDAHALLI                                          |29191307801
 kolar             | k g f              | mavahalli                 |17129| GLPS VENUGOPALAPURA                                        |29191312101
 kolar             | k g f              | oorgaumpet                |16976| GHPS (TAMIL) KENNEDYS LINE                                 |29191310002
 kolar             | k g f              | oorgaumpet                |18591| GHPS GATTAKAMADENAHALLI                                    |29191302901
 kolar             | k g f              | oorgaumpet                |16971| GHPS N D MINES                                             |29191310001
 kolar             | k g f              | oorgaumpet                |18594| GHPS PEDDAPALLI                                            |29191306401
 kolar             | k g f              | oorgaumpet                |18595| GHPS PITCHAHALLI                                           |29191306601
 kolar             | k g f              | oorgaumpet                |16979| GHPS, KRISHNAPURAM                                         |29191310229
 kolar             | k g f              | oorgaumpet                |18590| GLPS CHANNAPPALLI                                          |29191301801
 kolar             | k g f              | oorgaumpet                |16980| GLPS Diguvragadhalli                                       |29191310274
 kolar             | k g f              | oorgaumpet                |18592| GLPS KUDAGAL                                               |29191302902
 kolar             | k g f              | oorgaumpet                |18596| GLPS YERRANAGANAHALLI                                      |29191308201
 kolar             | k g f              | oorgaumpet                |16972| GMHPS OORGAMPET                                            |29191309502
 kolar             | k g f              | robertsonpet              |16984| GHPS (GIRLS) ROBERTSONPET                                  |29191310602
 kolar             | k g f              | robertsonpet              |16988| GHPS LOWER MUSKAM                                          |29191311406
 kolar             | k g f              | robertsonpet              |16983| GHPS ROBERTSONPET                                          |29191311304
 kolar             | k g f              | robertsonpet              |16985| GHPS SWARNA NAGAR                                          | 
 kolar             | k g f              | robertsonpet              |16969| GLPS (DCM) E T BLOCK                                       |29191309801
 kolar             | k g f              | robertsonpet              |16989| GLPS POTTEPALLI                                            |29191310405
 kolar             | k g f              | robertsonpet              |16987| GUMPS (BOYS) ROBERTSONPET                                  | 
 kolar             | kolar              | abbani                    |17498| GHPS ABBANI                                                |29190700201
 kolar             | kolar              | abbani                    |17512| GHPS NENDAMBALLI                                           |29190725001
 kolar             | kolar              | abbani                    |17516| GHPS SHAPURA                                               |29190729901
 kolar             | kolar              | abbani                    |17499| GLPS AGRAHARA SOMARASANAHALLI                              |29190700601
 kolar             | kolar              | abbani                    |17502| GLPS DODDNAHALLI                                           |29190710001
 kolar             | kolar              | abbani                    |17504| GLPS HALE SOMARASANAHALLI                                  |29190712301
 kolar             | kolar              | abbani                    |17508| GLPS HOLLAMBALLI                                           |29190713801
 kolar             | kolar              | abbani                    |17509| GLPS JANGAMABASAPURA                                       |29190715001
 kolar             | kolar              | abbani                    |17513| GLPS NEELAKANTAPURA                                        |29190725401
 kolar             | kolar              | abbani                    |17518| GLPS SIRESANDRA                                            |29190730401
 kolar             | kolar              | abbani                    |17519| GLPS THIPPASANDRA                                          |29190732001
 kolar             | kolar              | abbani                    |17520| GLPS YARANGATTA                                            |29190735601
 kolar             | kolar              | annihalli (manighatta)    |17377| BARATHARATHNA VIDYA PEETA                                  | 
 kolar             | kolar              | annihalli (manighatta)    |17365| GHPS AGNIHALLI                                             |29190700501
 kolar             | kolar              | annihalli (manighatta)    |17366| GHPS ANNIHALLI                                             |29190701601
 kolar             | kolar              | annihalli (manighatta)    |17368| GHPS BYALAHALLI                                            |29190705001
 kolar             | kolar              | annihalli (manighatta)    |17371| GHPS IRAGASANDRA                                           |29190714501
 kolar             | kolar              | annihalli (manighatta)    |17375| GHPS MANIGATTA                                             |29190722501
 kolar             | kolar              | annihalli (manighatta)    |30062| GHPS S.B.HALLI                                             | 
 kolar             | kolar              | annihalli (manighatta)    |17370| GLPS GOOLIGANAHALLI                                        |29190711301
 kolar             | kolar              | annihalli (manighatta)    |17373| GLPS KARAHALLI                                             |29190717301
 kolar             | kolar              | annihalli (manighatta)    |17374| GLPS KUDUVANAHALLI                                         |29190720301
 kolar             | kolar              | annihalli (manighatta)    |17378| GLPS MATHIKUNTE                                            |29190723301
 kolar             | kolar              | annihalli (manighatta)    |17379| GLPS NENUMANAHALLI                                         |29190725501
 kolar             | kolar              | annihalli (manighatta)    |17381| GLPS SHANUBHOGANAHALLI                                     |29190729801
 kolar             | kolar              | annihalli (manighatta)    |30061| GOVT LPS KOOTHANDAHALLI                                    |29190719601
 kolar             | kolar              | arabikothanur             |17441| GHPS ARABHIKOTHANUR                                        |29190701801
 kolar             | kolar              | arabikothanur             |17443| GHPS CHALUVANAHALLI                                        |29190706101
 kolar             | kolar              | arabikothanur             |17444| GHPS CHIKKAIYUR                                            |29190707301
 kolar             | kolar              | arabikothanur             |17447| GHPS CHUNCHADENAHALLI                                      |29190708501
 kolar             | kolar              | arabikothanur             |17448| GHPS DODDA IYYUR                                           |29190709801
 kolar             | kolar              | arabikothanur             |17450| GHPS GARUDANAHALLI                                         |29190710801
 kolar             | kolar              | arabikothanur             |17454| GHPS KENDATTI                                              |29190718001
 kolar             | kolar              | arabikothanur             |17458| GHPS MANGASANDRA                                           |29190722401
 kolar             | kolar              | arabikothanur             |17462| GHPS SULUR                                                 |29190731301
 kolar             | kolar              | arabikothanur             |17463| GHPS THALAGUNDA                                            |29190731601
 kolar             | kolar              | arabikothanur             |17465| GHPS THYAVANAHALLI                                         |29190733101
 kolar             | kolar              | arabikothanur             |17457| GLPS BETHANI                                               |29190721702
 kolar             | kolar              | arabikothanur             |17442| GLPS CHALLAHALLI                                           |29190706001
 kolar             | kolar              | arabikothanur             |17445| GLPS CHOKKAHALLI                                           |29190708201
 kolar             | kolar              | arabikothanur             |17446| GLPS CHOWDADENAHALLI                                       |29190708401
 kolar             | kolar              | arabikothanur             |17451| GLPS GUDDANAPURA                                           |29190711701
 kolar             | kolar              | arabikothanur             |17452| GLPS GUTTHALLI (ARABHIKOTHANUR                             |29190712203
 kolar             | kolar              | arabikothanur             |17453| GLPS HOGARI GOLLAHALLI                                     |29190713601
 kolar             | kolar              | arabikothanur             |17456| GLPS MADERAHALLI                                           |29190721701
 kolar             | kolar              | arabikothanur             |17459| GLPS NAGALAPURA                                            |29190724601
 kolar             | kolar              | arabikothanur             |17460| GLPS NUGGALAPURA                                           |29190725801
 kolar             | kolar              | arabikothanur             |17461| GLPS PEMMASHETTIHALLI                                      |29190727001
 kolar             | kolar              | arabikothanur             |17466| GLPS VENKATAPURA                                           |29190734601
 kolar             | kolar              | beglihosahalli            |17325| GHPS BEGLI HOSAHALLI                                       |29190703301
 kolar             | kolar              | beglihosahalli            |17342| GHPS SINGONDAHALLI                                         |29190730301
 kolar             | kolar              | beglihosahalli            |17324| GLPS BEGLIBENJENAHALLI                                     |29190703201
 kolar             | kolar              | beglihosahalli            |17327| GLPS CHOLAGHATTA                                           |29190708301
 kolar             | kolar              | beglihosahalli            |17330| GLPS KALLANDUR                                             |29190716501
 kolar             | kolar              | beglihosahalli            |17331| GLPS KONEPURA                                              |29190719401
 kolar             | kolar              | beglihosahalli            |17332| GLPS KOOTERI                                               |29190719501
 kolar             | kolar              | beglihosahalli            |17333| GLPS KORAGONDAHALLI                                        |29190719701
 kolar             | kolar              | beglihosahalli            |17334| GLPS KURUBARAHALLI (DODDA                                  |29190720701
 kolar             | kolar              | darga (urdu-2)            |17222| GUHPBS OLD KOLAR                                           |29190736906
 kolar             | kolar              | darga (urdu-2)            |17210| GUHPGS GOWRIPET                                            |29190736905
 kolar             | kolar              | darga (urdu-2)            |17403| GUHPS NARASAPURA                                           |29190725201
 kolar             | kolar              | darga (urdu-2)            |17195| GUHPS SSMAKAN                                              |29190737502
 kolar             | kolar              | darga (urdu-2)            |17240| GULPS AMMERAHALLI                                          |29190701102
 kolar             | kolar              | darga (urdu-2)            |17219| GULPS BOYS KATARIPALYA                                     |29190737902
 kolar             | kolar              | darga (urdu-2)            |17449| GULPS DODDA IYYUR                                          |29190709802
 kolar             | kolar              | darga (urdu-2)            |17206| GULPS IDRISAB MOHALLA                                      |29190737903
 kolar             | kolar              | darga (urdu-2)            |17249| GULPS KADRIPURA                                            |29190716002
 kolar             | kolar              | darga (urdu-2)            |17455| GULPS KENDATTI                                             |29190718002
 kolar             | kolar              | darga (urdu-2)            |17232| GULPS KOGILAHALLI                                          |29190718701
